Date,Consumption
2023-07-20,12032.742097291732
2023-07-21,11934.126773532653
2023-07-22,12052.265494180574
2023-07-23,11895.894614713417
2023-07-24,11720.863083471051
2023-07-25,11739.338801370364
2023-07-26,11960.73783877661
2023-07-27,11975.498524919127
2023-07-28,12173.567031038281
2023-07-29,12334.488254487342
2023-07-30,12214.582268989601
2023-07-31,12373.220286077682
2023-08-01,12364.236254091978
2023-08-02,12515.816099949056
2023-08-03,12639.251759600951
2023-08-04,12557.711019113698
2023-08-05,12364.407514903822
2023-08-06,12593.343567261682
2023-08-07,12412.380753895299
2023-08-08,12643.995882760242
2023-08-09,12826.140531736384
2023-08-10,12941.173934082164
2023-08-11,13189.61457576833
2023-08-12,13436.138890560493
2023-08-13,13599.838166136846
2023-08-14,13526.820661899166
2023-08-15,13684.100776249179
2023-08-16,13418.037331887019
2023-08-17,13437.666475793721
2023-08-18,13413.363664619403
2023-08-19,13506.092062125017
2023-08-20,13599.19808912833
2023-08-21,13645.196066600834
2023-08-22,13821.17395822098
2023-08-23,14064.587991368157
2023-08-24,13844.249963056907
2023-08-25,13696.848518237954
2023-08-26,13436.621901290388
2023-08-27,13643.134634748501
2023-08-28,13676.646202092603
2023-08-29,13903.81852798095
2023-08-30,13748.856132536372
2023-08-31,13508.64549004709
2023-09-01,13683.639375326617
2023-09-02,13907.715887685174
2023-09-03,13797.672573587583
2023-09-04,13747.060423372544
2023-09-05,13548.980136374505
2023-09-06,13790.835682160327
2023-09-07,13682.916647330028
2023-09-08,13678.87997837949
2023-09-09,13458.481486172168
2023-09-10,13666.958375539316
2023-09-11,13467.783804297596
2023-09-12,13442.811169889603
2023-09-13,13534.483731772454
2023-09-14,13666.114772544317
2023-09-15,13909.904094218007
2023-09-16,13864.906530066437
2023-09-17,13999.268019860534
2023-09-18,13805.810960505005
2023-09-19,13758.807435544144
2023-09-20,13538.128070990659
2023-09-21,13532.359224321073
2023-09-22,13482.622870651181
2023-09-23,13726.13064843894
2023-09-24,13469.570756578329
2023-09-25,13399.814521310984
2023-09-26,13369.46827548876
2023-09-27,13610.415597476203
2023-09-28,13803.928591680096
2023-09-29,13582.709385579143
2023-09-30,13683.591028965922
2023-10-01,13707.929135496815
2023-10-02,13969.938396763026
2023-10-03,13890.965687478423
2023-10-04,13834.368138376336
2023-10-05,13662.7160365989
2023-10-06,13456.223057986921
2023-10-07,13643.55154660891
2023-10-08,13618.83890996594
2023-10-09,13707.507758895721
2023-10-10,13785.2043622585
2023-10-11,13838.771438456286
2023-10-12,13573.818447071313
2023-10-13,13729.534355168636
2023-10-14,13588.707169723823
2023-10-15,13385.378738454341
2023-10-16,13419.954765081977
2023-10-17,13188.385475673465
2023-10-18,13328.265383070935
2023-10-19,13172.142011731092
2023-10-20,13022.480846500393
2023-10-21,13215.054911066201
2023-10-22,13124.43111445137
2023-10-23,12939.405078973978
2023-10-24,13146.710411643588
2023-10-25,12885.267330377319
2023-10-26,13069.993680427462
2023-10-27,12884.236646355828
2023-10-28,12693.545888775969
2023-10-29,12566.942592935759
2023-10-30,12403.319553117059
2023-10-31,12483.225529421308
2023-11-01,12246.433795791416
2023-11-02,12008.784560420174
2023-11-03,12148.079094765011
2023-11-04,12020.733991666968
2023-11-05,11935.998136567172
2023-11-06,11780.47026724735
2023-11-07,11569.552264780265
2023-11-08,11681.41505251115
2023-11-09,11693.603687033272
2023-11-10,11808.512181669816
2023-11-11,11797.29218940328
2023-11-12,11928.48611926018
2023-11-13,11934.802471003724
2023-11-14,11748.16794430632
2023-11-15,11749.971847197918
2023-11-16,11959.316697805929
2023-11-17,11740.87501224538
2023-11-18,11873.888322641355
2023-11-19,12048.18793525263
2023-11-20,12058.52586590474
2023-11-21,12038.28805260261
2023-11-22,12261.731286857517
2023-11-23,12046.329653204815
2023-11-24,12036.20202005305
2023-11-25,11988.835836054077
2023-11-26,12078.07952924571
2023-11-27,12073.37818710344
2023-11-28,12271.23710924256
2023-11-29,12061.885246997632
2023-11-30,11859.626960760845
2023-12-01,11911.001642565008
2023-12-02,11704.075257272236
2023-12-03,11598.746070358
2023-12-04,11660.486995679701
2023-12-05,11683.041378494834
2023-12-06,11601.346750523984
2023-12-07,11830.880674851027
2023-12-08,11845.341246749058
2023-12-09,11823.410979817785
2023-12-10,11873.271151202009
2023-12-11,11682.908638892943
2023-12-12,11777.203459376247
2023-12-13,11943.399933221059
2023-12-14,12015.498256631672
2023-12-15,12144.767105218567
2023-12-16,12252.049079432265
2023-12-17,12112.387024317799
2023-12-18,12088.915600027634
2023-12-19,11957.626869452766
2023-12-20,11880.587045355336
2023-12-21,11858.488632086832
2023-12-22,11818.639200992764
2023-12-23,11627.2178260738
2023-12-24,11593.156591997287
2023-12-25,11669.721444438415
2023-12-26,11611.046562744084
2023-12-27,11449.717538000277
2023-12-28,11643.439905278665
2023-12-29,11441.837612730356
2023-12-30,11593.680815626281
2023-12-31,11405.042400976188
